assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,giveaways,giveawaysPer60,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,shotAttemptsBlocked,takeaways,takeawaysPer60,totalShotAttempts
22,8,28,,3,80,8,Miller,1,49,8480817,5,30,0.375,D,0,1,20232024,0,1,0.08333,L,96,K'Andre Miller,NYR,1293.7375,117,4.06,3.0,0,3.0,0,34,1.18,148,5.14,0,,4,1,2,49,56,89,57,1.98,241
10,10,19,0.22058,3,72,13,Zadina,0,18,8480821,-44,23,0.31944,R,3,4,20232024,0,0,0.09489,L,137,Filip Zadina,SJS,800.3888,28,1.74,0.0,0,0.0,1,19,1.18,55,3.43,1,,3,4,2,49,59,71,29,1.81,267
2,1,3,,0,39,1,Alexeyev,0,6,8480823,-8,3,0.07692,D,0,0,20232024,0,0,0.05,L,20,Alexander Alexeyev,WSH,821.7692,59,6.62,0.0,0,0.0,0,12,1.34,48,5.39,1,,0,1,1,7,10,30,4,0.44,60
15,11,24,0.51547,0,79,12,Kotkaniemi,0,36,8480829,-4,27,0.34177,C,1,2,20232024,0,1,0.09375,L,128,Jesperi Kotkaniemi,CAR,778.7468,33,1.93,0.0,1,1.0,2,34,1.98,56,3.27,1,,3,4,2,54,64,67,26,1.52,259
33,14,35,0.5,8,59,19,Svechnikov,0,58,8480830,13,52,0.88135,R,5,17,20232024,0,0,0.13194,L,144,Andrei Svechnikov,CAR,1018.7796,22,1.31,1.0,4,5.0,4,43,2.57,142,8.5,3,,5,6,1,64,79,82,25,1.49,305
9,1,9,,0,30,1,Emberson,0,6,8480834,-4,10,0.33333,D,0,1,20232024,0,0,0.03225,R,31,Ty Emberson,SJS,1112.9666,46,4.95,0.0,0,0.0,1,8,0.86,94,10.13,0,,0,0,0,14,14,29,7,0.75,74
19,6,20,0.55271,0,74,8,Drury,0,33,8480835,4,27,0.36486,C,2,7,20232024,0,0,0.07547,L,106,Jack Drury,CAR,736.7432,35,2.31,0.0,0,0.0,2,17,1.12,30,1.98,0,,5,3,0,49,57,50,22,1.45,213
0,1,1,0.33333,0,13,1,Gruden,0,5,8480836,-2,1,0.07692,L,0,0,20232024,0,0,0.11111,L,9,Jonathan Gruden,PIT,520.3846,5,2.66,,0,,1,3,1.59,35,18.62,0,,0,0,0,3,3,2,3,1.59,14
39,14,39,,2,81,20,Dahlin,1,66,8480839,-3,59,0.72839,D,6,20,20232024,0,0,0.0851,L,235,Rasmus Dahlin,BUF,1525.3456,154,4.48,3.0,3,6.0,2,44,1.28,195,5.68,3,,4,9,4,71,91,148,42,1.22,474
0,0,0,,0,6,0,Denisenko,0,2,8480844,-3,0,0.0,L,0,0,20232024,0,0,0.0,R,5,Grigori Denisenko,VGK,650.8333,2,1.84,,0,,0,0,0.0,14,12.9,0,,0,0,0,2,2,1,1,0.92,8
1,0,1,0.46706,0,28,0,Kupari,0,4,8480845,-5,1,0.03571,C,0,0,20232024,0,0,0.0,R,28,Rasmus Kupari,WPG,548.4642,10,2.34,0.0,0,0.0,0,5,1.17,24,5.62,0,,0,1,1,8,10,11,6,1.4,49
7,2,9,0.41517,0,42,2,Dellandrea,0,23,8480848,-10,9,0.21428,C,0,0,20232024,0,0,0.03773,R,53,Ty Dellandrea,DAL,760.2857,17,1.91,0.0,0,0.0,0,7,0.78,63,7.1,0,,0,1,0,24,25,22,10,1.12,100
7,2,8,0.4976,0,33,3,Hayton,0,26,8480849,-13,10,0.30303,C,1,2,20232024,0,0,0.04545,L,66,Barrett Hayton,ARI,1020.8181,15,1.6,2.0,0,2.0,0,8,0.85,17,1.81,2,,0,1,0,24,27,26,9,0.96,119
1,3,4,0.4,1,7,3,Thomas,0,2,8480851,0,4,0.57142,C,0,0,20232024,0,0,0.33333,R,9,Akil Thomas,LAK,523.7142,3,2.94,0.0,0,0.0,1,0,0.0,8,7.85,0,,0,1,0,2,3,4,2,1.96,16
3,0,3,,0,13,0,Foudy,0,2,8480853,-2,3,0.23076,C,0,0,20232024,0,0,0.0,L,7,Liam Foudy,"CBJ,NSH",598.6153,4,1.85,0.0,0,0.0,0,1,0.46,8,3.7,0,,0,1,0,6,7,10,3,1.38,24
18,8,26,0.4523,2,67,8,McBain,1,50,8480855,8,26,0.38805,C,0,0,20232024,0,0,0.14285,L,56,Jack McBain,ARI,757.4626,42,2.97,0.0,0,0.0,2,16,1.13,204,14.47,1,,1,2,0,28,32,34,12,0.85,122
10,1,11,,1,82,1,Bahl,0,82,8480860,1,11,0.13414,D,0,0,20232024,0,0,0.01587,L,63,Kevin Bahl,NJD,1043.7926,103,4.33,1.0,0,1.0,0,24,1.0,151,6.35,0,,1,1,1,31,34,69,19,0.79,166
60,9,45,,4,79,10,Dobson,0,36,8480865,12,70,0.88607,D,1,24,20232024,0,1,0.05747,R,174,Noah Dobson,NYI,1470.5696,180,5.57,0.0,0,0.0,4,62,1.92,84,2.6,0,,3,6,2,68,79,194,32,0.99,447
2,0,2,0.44,0,45,0,Groulx,0,22,8480870,-9,2,0.04444,C,0,0,20232024,0,0,0.0,L,32,Bo Groulx,ANA,731.3111,30,3.28,0.0,0,0.0,0,10,1.09,101,11.04,1,,2,2,0,17,22,28,10,1.09,82
9,1,6,,0,35,1,Boqvist,0,0,8480871,-8,10,0.28571,D,0,4,20232024,0,0,0.02222,R,45,Adam Boqvist,CBJ,1097.0,42,3.93,0.0,0,0.0,0,16,1.5,11,1.03,1,,1,3,2,21,28,48,7,0.65,121
20,3,18,,1,68,3,Sandin,0,24,8480873,-13,23,0.33823,D,0,5,20232024,0,0,0.03797,L,79,Rasmus Sandin,WSH,1267.2352,106,4.42,2.0,0,2.0,0,31,1.29,75,3.13,1,,1,1,0,29,32,83,23,0.96,194
0,1,1,,0,9,1,Ginning,0,0,8480874,0,1,0.11111,D,0,0,20232024,0,0,0.16666,L,6,Adam Ginning,PHI,849.0,9,4.24,,0,,0,6,2.82,18,8.48,0,,0,0,0,2,2,7,2,0.94,15
17,2,17,,0,59,2,Lundkvist,0,16,8480878,13,19,0.32203,D,0,2,20232024,0,0,0.02739,R,73,Nils Lundkvist,DAL,846.3728,38,2.73,0.0,0,0.0,0,20,1.44,44,3.17,0,,1,3,1,26,31,73,4,0.28,177
10,4,13,,0,72,4,Bernard-Docker,0,25,8480879,-7,14,0.19444,D,0,0,20232024,0,1,0.07843,R,51,Jacob Bernard-Docker,OTT,941.6111,156,8.28,0.0,0,0.0,1,39,2.07,62,3.29,0,,0,3,0,23,26,59,12,0.63,136
8,2,10,0.4375,0,60,2,Lauko,0,32,8480880,-3,10,0.16666,C,0,0,20232024,0,0,0.04651,L,43,Jakub Lauko,BOS,589.25,24,2.44,0.0,0,0.0,1,8,0.81,176,17.92,1,,0,0,1,23,25,29,14,1.42,97
16,1,8,,0,72,1,Addison,0,72,8480884,-38,17,0.23611,D,0,9,20232024,0,0,0.01075,R,93,Calen Addison,"MIN,SJS",1035.875,83,4.0,0.0,0,0.0,0,14,0.67,48,2.31,0,,1,3,1,29,34,94,18,0.86,221
11,3,14,,0,56,3,Harris,0,22,8480887,-5,14,0.25,D,0,0,20232024,0,0,0.06976,L,43,Jordan Harris,MTL,1048.3214,86,5.27,0.0,0,0.0,1,22,1.34,26,1.59,0,,0,5,0,16,21,33,13,0.79,97
1,0,1,0.46666,0,5,0,Jenik,0,5,8480890,-1,1,0.2,C,0,0,20232024,0,0,0.0,L,2,Jan Jenik,ARI,502.6,7,10.02,0.0,0,0.0,0,0,0.0,6,8.59,0,,0,0,0,2,2,1,1,1.43,5
16,5,21,,2,65,5,Kesselring,0,66,8480891,11,21,0.32307,D,0,0,20232024,0,0,0.06578,R,76,Michael Kesselring,ARI,947.5692,59,3.44,0.0,0,0.0,1,28,1.63,106,6.19,1,,1,5,1,50,58,62,14,0.81,196
19,14,29,0.32911,1,78,23,Marchenko,0,14,8480893,-5,42,0.53846,R,9,13,20232024,0,0,0.11917,R,193,Kirill Marchenko,CBJ,984.8333,39,1.82,1.0,0,1.0,5,28,1.31,55,2.57,1,,2,6,0,60,69,97,49,2.29,359
8,0,8,,0,74,0,Lyubushkin,0,57,8480950,-11,8,0.1081,D,0,0,20232024,0,0,0.0,R,47,Ilya Lyubushkin,"ANA,TOR",1027.4864,168,7.95,0.0,0,0.0,0,40,1.89,176,8.33,0,,0,2,3,21,26,34,23,1.08,107
8,10,18,0.46829,0,74,11,Dewar,0,28,8480980,-8,19,0.25675,C,0,0,20232024,1,1,0.14285,L,77,Connor Dewar,"MIN,TOR",699.0,38,2.64,0.0,1,1.0,3,6,0.41,123,8.56,0,,0,2,0,32,34,40,21,1.46,151
6,1,4,,0,31,3,Chisholm,0,18,8480990,-7,9,0.29032,D,2,5,20232024,0,0,0.10344,L,29,Declan Chisholm,"WPG,MIN",991.7419,38,4.44,0.0,0,0.0,0,13,1.52,12,1.4,1,,0,4,2,9,16,25,5,0.58,70
10,7,17,0.46305,1,54,7,Holmberg,0,18,8480995,11,17,0.31481,R,0,0,20232024,0,0,0.12962,L,54,Pontus Holmberg,TOR,694.1111,42,4.03,0.0,0,0.0,1,10,0.96,51,4.89,0,,1,1,2,21,25,18,14,1.34,97
1,1,2,,0,26,1,Tucker,0,42,8481006,1,2,0.07692,D,0,0,20232024,0,0,0.05882,L,17,Tyler Tucker,STL,747.0384,27,5.0,0.0,0,0.0,0,6,1.11,64,11.86,0,,0,0,0,4,4,20,7,1.29,41
4,2,6,,0,12,2,Berggren,0,2,8481013,-1,6,0.5,R,0,0,20232024,0,0,0.14285,L,14,Jonatan Berggren,DET,651.6666,7,3.22,0.0,0,0.0,0,0,0.0,2,0.92,0,,0,0,0,6,6,3,3,1.38,23
15,7,22,,0,81,7,Romanov,0,20,8481014,23,22,0.2716,D,0,0,20232024,0,0,0.05982,L,117,Alexander Romanov,NYI,1250.4197,171,6.07,2.0,0,2.0,2,53,1.88,157,5.58,1,,1,3,4,38,47,94,25,0.88,258
1,0,0,,0,1,0,Iskhakov,0,0,8481016,0,1,1.0,C,0,1,20232024,0,0,0.0,L,2,Ruslan Iskhakov,NYI,851.0,0,0.0,0.0,0,0.0,0,1,4.23,0,0.0,0,,0,0,0,0,0,1,0,0.0,3
4,3,7,0.54639,0,39,3,Gustafsson,0,0,8481019,1,7,0.17948,C,0,0,20232024,0,0,0.11111,L,27,David Gustafsson,WPG,555.5128,23,3.82,0.0,0,0.0,1,4,0.66,30,4.98,0,,0,0,0,13,13,12,8,1.32,52
0,0,0,0.22222,0,4,0,Karlsson,0,0,8481024,0,0,0.0,C,0,0,20232024,0,0,0.0,R,4,Linus Karlsson,VAN,608.75,2,2.95,,0,,0,0,0.0,3,4.43,0,,1,0,0,1,2,2,1,1.47,8
16,8,24,0.45098,1,63,8,Pospisil,0,109,8481028,14,24,0.38095,C,0,0,20232024,0,0,0.06837,L,117,Martin Pospisil,CGY,763.1746,22,1.64,0.0,0,0.0,2,23,1.72,238,17.82,1,,2,2,2,38,45,40,26,1.94,202
1,0,1,,0,14,0,St. Ivany,0,2,8481030,0,1,0.07142,D,0,0,20232024,0,0,0.0,R,11,Jack St. Ivany,PIT,822.1428,14,4.37,0.0,0,0.0,0,3,0.93,30,9.38,0,,0,0,0,8,8,6,5,1.56,25
18,5,21,0.49056,0,76,7,Cotter,0,41,8481032,-11,25,0.32894,L,2,4,20232024,0,0,0.07,L,100,Paul Cotter,VGK,763.6315,29,1.79,1.0,0,1.0,1,19,1.17,233,14.45,2,,1,5,1,45,54,47,35,2.17,201
2,0,2,,0,9,0,Koepke,0,0,8481043,0,2,0.22222,L,0,0,20232024,0,0,0.0,L,9,Cole Koepke,TBL,402.1111,1,0.99,0.0,0,0.0,0,1,0.99,23,22.87,0,,0,1,0,3,4,2,2,1.98,15
2,2,4,,1,20,2,Stastney,0,4,8481056,9,4,0.2,D,0,0,20232024,0,0,0.18181,L,11,Spencer Stastney,NSH,959.0,29,5.44,0.0,0,0.0,0,11,2.06,2,0.37,0,,0,0,0,8,8,16,5,0.93,35
4,4,8,0.55555,1,59,4,Ylonen,0,12,8481058,2,8,0.13559,R,0,0,20232024,0,0,0.08,R,50,Jesse Ylonen,MTL,614.2372,32,3.17,0.0,0,0.0,0,7,0.69,41,4.07,0,,0,4,0,12,16,14,6,0.59,80
17,0,11,,0,54,0,Perunovich,0,12,8481059,1,17,0.31481,D,0,6,20232024,0,0,0.0,L,36,Scott Perunovich,STL,916.3148,53,3.85,0.0,0,0.0,0,16,1.16,30,2.18,0,,1,2,4,10,17,27,15,1.09,80
1,2,3,,1,13,2,Crookshank,0,4,8481065,-3,3,0.23076,C,0,0,20232024,0,0,0.1,L,20,Angus Crookshank,OTT,606.7692,8,3.65,0.0,0,0.0,1,3,1.36,20,9.12,0,,0,0,0,6,6,7,2,0.91,33
28,22,35,0.39002,4,82,31,Sharangovich,1,8,8481068,-29,59,0.71951,C,6,17,20232024,3,7,0.17318,L,179,Yegor Sharangovich,CGY,1038.8902,44,1.85,2.0,0,2.0,2,39,1.64,13,0.54,2,,6,12,7,67,94,99,35,1.47,372
0,0,0,0.14285,0,5,0,McGing,0,0,8481070,-5,0,0.0,L,0,0,20232024,0,0,0.0,L,4,Hugh McGing,STL,502.8,3,4.29,,0,,0,1,1.43,7,10.02,0,,0,0,0,0,0,1,3,4.29,5
0,1,1,,0,6,1,Leonard,0,0,8481077,-1,1,0.16666,L,0,0,20232024,0,0,0.2,L,5,John Leonard,ARI,412.0,5,7.28,,0,,0,0,0.0,1,1.45,0,,0,0,0,1,1,5,0,0.0,11
8,2,9,0.31707,0,45,2,Harvey-Pinard,0,6,8481093,-2,10,0.22222,L,0,0,20232024,0,1,0.07692,L,26,Rafael Harvey-Pinard,MTL,758.2666,47,4.95,0.0,0,0.0,0,13,1.37,47,4.95,0,,1,3,0,16,20,14,5,0.52,60
4,1,5,,0,64,1,Benoit,0,56,8481122,7,5,0.07812,D,0,0,20232024,0,0,0.01923,L,52,Simon Benoit,TOR,1033.6875,102,5.55,0.0,1,1.0,0,29,1.57,246,13.38,0,,2,1,2,20,25,47,17,0.92,124
3,2,5,0.51851,0,42,2,Johnson,0,40,8481147,-20,5,0.11904,C,0,0,20232024,0,0,0.03921,R,51,Reese Johnson,CHI,655.9761,16,2.09,0.0,0,0.0,0,9,1.17,109,14.24,0,,1,1,0,15,17,20,7,0.91,88
2,0,2,,0,12,0,Christiansen,0,2,8481161,-5,2,0.16666,D,0,0,20232024,0,0,0.0,L,7,Jake Christiansen,CBJ,793.1666,15,5.67,0.0,0,0.0,0,2,0.75,10,3.78,0,,1,1,0,5,7,7,2,0.75,21
5,2,6,,0,50,2,Pachal,0,51,8481167,-3,7,0.14,D,0,0,20232024,0,1,0.03846,R,52,Brayden Pachal,"VGK,CGY",880.6,68,5.55,0.0,0,0.0,0,23,1.88,130,10.62,0,,2,4,2,15,23,59,5,0.4,134
16,3,11,,1,66,5,Zamula,0,32,8481178,3,21,0.31818,D,2,9,20232024,0,1,0.08196,L,61,Egor Zamula,PHI,963.4393,79,4.47,0.0,0,0.0,3,22,1.24,37,2.09,0,,1,2,1,30,34,82,17,0.96,177
12,10,22,0.45312,4,57,13,O'Connor,0,34,8481186,13,25,0.43859,R,0,0,20232024,3,3,0.15294,R,85,Logan O'Connor,COL,897.0175,38,2.67,0.0,1,1.0,3,12,0.84,60,4.22,0,,0,2,0,43,45,44,38,2.67,174
2,3,5,,1,33,3,Ludvig,0,47,8481206,-12,5,0.15151,D,0,0,20232024,0,0,0.125,L,24,John Ludvig,PIT,708.3636,33,5.08,0.0,0,0.0,1,9,1.38,72,11.08,0,,0,0,0,13,13,16,3,0.46,53
5,4,9,0.4251,0,32,4,MacLean,0,11,8481237,5,9,0.28125,C,0,0,20232024,0,0,0.15384,L,26,Kyle MacLean,NYI,605.1875,6,1.11,0.0,0,0.0,0,9,1.67,60,11.15,0,,1,3,0,8,12,5,8,1.48,43
0,0,0,0.0,0,8,1,Fagemo,0,0,8481239,-1,1,0.125,L,1,1,20232024,0,0,0.07692,R,13,Samuel Fagemo,"NSH,LAK",551.125,3,2.44,,0,,1,3,2.44,5,4.08,0,,0,0,0,2,2,4,0,0.0,19
3,2,5,0.43689,0,40,2,Lucchini,0,23,8481422,-3,5,0.125,C,0,0,20232024,0,0,0.0909,L,22,Jake Lucchini,MIN,575.875,14,2.18,0.0,0,0.0,1,3,0.46,22,3.43,0,,0,1,0,14,15,15,6,0.93,52
0,0,0,,0,3,0,Snively,0,0,8481441,-1,0,0.0,C,0,0,20232024,0,0,,L,0,Joe Snively,WSH,500.6666,0,0.0,,0,,0,0,0.0,1,2.39,0,,0,0,0,0,0,2,1,2.39,2
1,2,3,0.33333,0,9,3,Morelli,0,0,8481462,-3,4,0.44444,L,1,1,20232024,0,0,0.33333,L,9,Mason Morelli,VGK,645.2222,6,3.71,0.0,0,0.0,0,2,1.23,21,13.01,0,,0,1,0,2,3,2,3,1.85,14
8,4,12,0.60096,0,63,5,Sturm,0,12,8481477,-25,13,0.20634,C,0,0,20232024,1,1,0.07246,L,69,Nico Sturm,SJS,879.5555,39,2.53,2.0,0,2.0,1,18,1.16,75,4.87,0,,1,3,0,31,35,29,21,1.36,133
8,5,12,0.46849,2,62,7,Lizotte,0,20,8481481,11,15,0.24193,C,0,0,20232024,2,3,0.0921,L,76,Blake Lizotte,LAK,709.258,28,2.29,1.0,1,2.0,0,13,1.06,64,5.23,2,,2,1,2,17,24,28,11,0.9,128
11,9,20,0.41463,0,68,11,Leason,0,14,8481517,-7,22,0.32352,R,0,0,20232024,2,2,0.12087,R,91,Brett Leason,ANA,780.5294,65,4.4,0.0,0,0.0,3,16,1.08,80,5.42,0,,2,4,1,30,37,45,20,1.35,173
0,1,1,0.0,0,4,1,Foote,0,0,8481518,-1,1,0.25,L,0,0,20232024,0,0,0.16666,L,6,Nolan Foote,NJD,606.0,2,2.97,,0,,0,0,0.0,3,4.45,0,,1,0,0,2,3,2,0,0.0,11
2,0,2,,0,12,0,Attard,0,6,8481521,1,2,0.16666,D,0,0,20232024,0,0,0.0,R,14,Ronnie Attard,PHI,923.0833,14,4.54,0.0,0,0.0,0,2,0.64,22,7.14,0,,0,2,1,11,14,14,5,1.62,42
13,4,17,0.46254,2,80,4,Krebs,0,67,8481522,2,17,0.2125,C,0,0,20232024,0,0,0.05405,L,74,Peyton Krebs,BUF,750.3375,23,1.37,1.0,0,1.0,1,13,0.77,108,6.47,0,,0,4,0,33,37,30,13,0.77,141
2,0,2,0.375,0,2,0,Dach,0,0,8481523,2,2,1.0,C,0,0,20232024,0,0,0.0,R,3,Kirby Dach,MTL,781.0,0,0.0,0.0,0,0.0,0,0,0.0,3,6.91,0,,0,0,0,0,0,2,1,2.3,5
18,11,28,,0,73,11,Byram,0,53,8481524,0,29,0.39726,D,0,1,20232024,0,0,0.13095,L,84,Bowen Byram,"COL,BUF",1220.5479,104,4.2,2.0,0,2.0,3,33,1.33,94,3.79,0,,1,4,0,35,40,81,20,0.8,205
8,1,8,,0,26,1,Korczak,0,8,8481527,12,9,0.34615,D,0,1,20232024,0,0,0.03125,R,32,Kaedan Korczak,VGK,990.3076,31,4.33,0.0,0,0.0,0,12,1.67,43,6.01,0,,0,1,1,11,13,36,4,0.55,81
29,13,34,0.45549,1,79,18,Cozens,1,42,8481528,-4,47,0.59493,C,2,10,20232024,3,3,0.09,R,200,Dylan Cozens,BUF,1033.5316,27,1.19,2.0,3,5.0,3,36,1.58,107,4.71,2,,5,7,2,46,62,105,28,1.23,367
3,1,4,0.5,0,20,1,Turcotte,0,6,8481532,5,4,0.2,C,0,0,20232024,0,0,0.07142,L,14,Alex Turcotte,LAK,556.8,10,3.23,0.0,0,0.0,0,1,0.32,7,2.26,0,,0,1,0,12,13,9,6,1.93,36
9,5,14,0.38405,1,31,6,Zegras,0,30,8481533,-1,15,0.48387,C,1,1,20232024,0,0,0.08219,L,73,Trevor Zegras,ANA,1025.2903,15,1.69,0.0,0,0.0,1,16,1.81,16,1.81,1,,1,5,0,25,32,30,15,1.69,135
0,0,0,0.0,0,7,0,Lavoie,0,2,8481534,-2,0,0.0,C,0,0,20232024,0,0,0.0,R,4,Raphael Lavoie,EDM,437.1428,1,1.17,,0,,0,0,0.0,13,15.29,0,,0,0,0,2,2,3,1,1.17,9
12,24,36,,5,80,24,Hoglander,0,51,8481535,23,36,0.45,L,0,0,20232024,0,0,0.2,L,120,Nils Hoglander,VAN,726.375,19,1.17,0.0,0,0.0,6,14,0.86,100,6.19,1,,7,5,2,39,54,24,29,1.79,198
8,1,9,,1,52,1,Okhotiuk,0,48,8481537,-24,9,0.17307,D,0,0,20232024,0,0,0.01923,L,52,Nikita Okhotiuk,"SJS,CGY",954.75,80,5.8,0.0,0,0.0,0,31,2.24,147,10.65,0,,2,0,2,32,36,45,13,0.94,133
37,19,44,0.4375,7,82,28,Caufield,3,16,8481540,-4,65,0.79268,R,9,21,20232024,0,0,0.08917,R,314,Cole Caufield,MTL,1165.2317,22,0.82,0.0,0,0.0,5,41,1.54,56,2.1,2,,4,12,6,98,122,128,33,1.24,564
3,1,4,,0,34,2,Bolduc,0,6,8481541,-4,5,0.14705,D,1,1,20232024,0,0,0.0625,L,32,Samuel Bolduc,NYI,788.7058,40,5.36,0.0,0,0.0,0,10,1.34,44,5.9,0,,0,1,2,19,22,22,2,0.26,76
33,6,24,,0,82,9,Seider,0,51,8481542,-7,42,0.51219,D,3,17,20232024,0,1,0.06666,R,135,Moritz Seider,DET,1341.5731,212,6.93,0.0,1,1.0,1,39,1.27,211,6.9,1,,0,4,0,51,56,95,41,1.34,286
2,0,2,0.40659,0,23,0,Alexandrov,0,4,8481543,-4,2,0.08695,C,0,0,20232024,0,0,0.0,L,15,Nikita Alexandrov,STL,511.5652,7,2.14,0.0,0,0.0,0,5,1.52,29,8.87,0,,0,0,0,4,4,6,5,1.52,25
20,10,22,,1,82,10,York,0,44,8481546,-13,30,0.36585,D,0,6,20232024,0,2,0.07462,L,134,Cam York,PHI,1357.1585,174,5.62,0.0,3,3.0,2,32,1.03,76,2.45,0,,2,1,0,60,63,90,18,0.58,287
2,0,2,,0,11,0,Beckman,0,12,8481550,-2,2,0.18181,L,0,0,20232024,0,0,0.0,L,10,Adam Beckman,MIN,564.4545,3,1.73,1.0,0,1.0,0,0,0.0,13,7.53,0,,0,0,0,7,7,6,2,1.15,23
12,8,18,0.57142,2,57,11,Brink,0,10,8481553,1,23,0.4035,R,3,5,20232024,0,0,0.1358,R,81,Bobby Brink,PHI,827.5789,24,1.83,0.0,0,0.0,3,12,0.91,36,2.74,0,,2,4,1,26,33,41,10,0.76,155
6,12,18,0.56521,2,61,13,Kakko,0,24,8481554,6,19,0.31147,R,1,1,20232024,0,0,0.14285,L,91,Kaapo Kakko,NYR,796.754,18,1.33,1.0,0,1.0,0,16,1.18,26,1.92,0,,1,3,0,34,38,41,17,1.25,170
3,7,10,0.546,1,52,7,Beecher,0,24,8481556,-6,10,0.1923,C,0,0,20232024,0,0,0.18421,L,38,John Beecher,BOS,637.423,34,3.69,0.0,0,0.0,1,8,0.86,112,12.16,0,,2,2,0,6,10,9,13,1.41,57
40,19,44,0.42045,7,75,29,Boldy,1,48,8481557,5,69,0.92,L,10,25,20232024,0,0,0.12775,L,227,Matt Boldy,MIN,1134.6666,32,1.35,0.0,0,0.0,8,49,2.07,33,1.39,4,,3,8,2,106,123,157,61,2.58,507
47,18,43,0.37223,4,62,27,Hughes,2,12,8481559,-12,74,1.19354,C,9,31,20232024,0,0,0.09854,L,274,Jack Hughes,NJD,1258.4354,24,1.1,1.0,2,3.0,3,71,3.27,10,0.46,0,,11,4,0,71,87,160,64,2.95,521
8,4,11,0.0,0,51,7,Kaliyev,0,14,8481560,-3,15,0.29411,R,3,4,20232024,0,0,0.0693,L,101,Arthur Kaliyev,LAK,708.1372,14,1.39,0.0,0,0.0,1,15,1.49,33,3.28,0,,1,4,2,47,54,56,11,1.09,211
7,0,7,,0,41,0,Johnson,0,12,8481564,3,7,0.17073,D,0,0,20232024,0,0,0.0,L,35,Ryan Johnson,BUF,832.0243,39,4.11,0.0,0,0.0,0,12,1.26,8,0.84,0,,0,3,2,16,21,30,13,1.37,86
8,1,7,,0,51,3,Thrun,0,16,8481567,-22,11,0.21568,D,2,4,20232024,0,0,0.0625,L,48,Henry Thrun,SJS,1199.9803,71,4.17,0.0,0,0.0,0,28,1.64,26,1.52,0,,0,4,0,20,24,42,17,1.0,114
14,2,14,,1,76,2,Vlasic,0,45,8481568,-4,16,0.21052,D,0,2,20232024,0,0,0.02816,L,71,Alex Vlasic,CHI,1288.7236,148,5.43,0.0,0,0.0,1,47,1.72,56,2.05,0,,2,3,1,25,31,66,60,2.2,168
13,7,16,0.15789,2,41,7,Tomasino,0,25,8481577,-6,20,0.4878,R,0,4,20232024,0,0,0.1129,R,62,Philip Tomasino,NSH,754.439,18,2.09,0.0,0,0.0,0,28,3.25,13,1.51,1,,0,1,0,22,24,26,16,1.86,112
0,0,0,0.0,0,3,0,Clarke,0,2,8481578,-2,0,0.0,R,0,0,20232024,0,0,0.0,R,2,Graeme Clarke,NJD,683.0,0,0.0,,0,,0,0,0.0,6,10.54,0,,0,0,0,2,2,5,1,1.75,9
15,15,25,0.42431,3,80,18,McMichael,0,34,8481580,-20,33,0.4125,L,2,6,20232024,1,2,0.13333,L,135,Connor McMichael,WSH,959.2,39,1.82,0.0,2,2.0,1,26,1.21,45,2.11,1,,3,3,3,53,63,54,39,1.82,252
32,13,37,,3,79,15,Harley,3,18,8481581,28,47,0.59493,D,1,9,20232024,1,1,0.10416,L,144,Thomas Harley,DAL,1261.0126,135,4.87,0.0,0,0.0,4,61,2.2,67,2.42,0,,2,3,0,60,65,138,37,1.33,347
13,13,24,0.27272,1,56,14,Robertson,0,4,8481582,4,27,0.48214,L,1,3,20232024,0,0,0.14583,L,96,Nicholas Robertson,TOR,682.5892,24,2.26,0.0,0,0.0,3,18,1.69,34,3.2,1,,1,1,4,30,37,35,28,2.63,168
0,0,0,,0,2,0,Afanasyev,0,0,8481585,-1,0,0.0,L,0,0,20232024,0,0,0.0,L,5,Egor Afanasyev,NSH,779.5,2,4.61,,0,,0,1,2.3,6,13.85,0,,0,0,0,1,1,0,0,0.0,6
0,0,0,0.41666,0,3,0,Poulin,0,2,8481591,-1,0,0.0,R,0,0,20232024,0,0,0.0,L,2,Samuel Poulin,PIT,467.3333,3,7.7,,0,,0,1,2.56,5,12.83,0,,0,0,0,1,1,2,0,0.0,5
2,1,3,0.5,1,13,1,Pelletier,0,2,8481592,1,3,0.23076,L,0,0,20232024,0,0,0.11111,L,9,Jakob Pelletier,CGY,556.2307,3,1.49,0.0,0,0.0,0,3,1.49,10,4.97,0,,0,0,0,2,2,7,5,2.48,18
7,3,10,,0,56,3,Struble,0,57,8481593,-3,10,0.17857,D,0,0,20232024,0,0,0.06382,L,47,Jayden Struble,MTL,966.7142,53,3.52,0.0,0,0.0,1,34,2.26,121,8.04,0,,2,3,0,17,22,57,22,1.46,126
18,5,21,0.50604,1,41,9,Pinto,1,14,8481596,9,27,0.65853,C,4,6,20232024,0,0,0.08181,R,110,Shane Pinto,OTT,1086.5609,31,2.5,1.0,1,2.0,0,19,1.53,39,3.15,0,,2,2,2,49,55,40,24,1.93,205
